Num,Post,Date,Like,Like_ID,Share,Share_ID,Share_Content,Comment,Comment_ID,Comment_Content 
653,加入驻校社工伙伴团队——爱，陪伴成长；心，共筑未来。与留守儿童一起体味成长的快乐，他们的童年将不孤独，我们的青春将更从容。 ​​​,2013-5-11,0,[],0,[],,0,[],
654,有种说不出来的感觉，兴奋、低落、遗憾…这已经不是第一次得知我的老同学来自艾滋病家庭。如果不是做志愿者，也许我永远不会知道他们的故事。在老家县城除了卖血的艾滋村，还有上千人是输血感染者，所以能遇到熟人患病的几率很大。 ​​​,2013-5-11,0,[],0,[],,0,[],
655,左脑发达的人看这地铁是往右边开的。右脑发达的人看这地铁是往左边开的。写论文的人看着地铁是左右摇摆的。。 点动图自己看。。。。。 ​​​,2013-5-11,0,[],0,[],,4,"['1897378505', '1897378505', '2047682053', '1847947215', '2696886161', '1944046932', '1844608333']",:[嘻嘻]$:所以我是右脑咯~ 有什么好的？$一会左一会右$看来我是右脑发达。$都看到了$这三种情况都看到了～是什么情况$有没有科学依据呢
656,"【灾区天气温馨提示】据中国气象台最新监测资料显示，芦山地震灾区11日有小雨,气温16℃~29℃,微风。今晨7时30分，雅安市宝兴县、天全县交界（ 北纬30.2, 东经102.8 ） 发生 3.9 级地震，请当地居民、社会组织和志愿者注意防犯地质灾害,并做好交通运输的安全管理和卫生防疫工作。@四川共青团 @华夏公益 ​​​",2013-5-11,0,[],0,[],,0,[],
657,贱人就是矫情。 ​​​,2013-5-11,0,[],1,"['2354521290', '3044192534', '2920386902']",:[哈哈] $: [笑哈哈] $: [笑哈哈] ,0,[],
658,【浙江开发商资金链断裂 中小企业卷入破产危机】日前，浙江淳安县法院发布消息称，将于5月20日进行公开拍卖，起拍价高达2亿元，此次拍卖的标的物包括清心山庄及配套工程清心岛大桥在内的旅游度假酒店综合体，评估价约2.33亿元。http://t.cn/zTHNXJo ​​​,2013-5-11,0,[],0,[],,2,"['1913369404', '2594147037']",:与全国相比，浙江的企业相对商业化程度高，结构比较简单，故问题相对显性些。其他地区是迟早的，且更严重。$今天和浙江的老闆在一起，他說：今年的情況都不好！
659,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-5-11,0,[],1,[],,1,[],
660,湖南查获7.72吨疑似福建病死猪肉 - 新华网长沙５月１０日电（记者周楠、刘良恒）１０日，记者从湖南省湘乡市了解到，当地查获了７．７２吨疑似福建流入的病死猪肉。 记者闻讯后紧急赶往湘乡。进入冷库，只见一袋袋猪肉摞在一起，高达数米，每袋猪肉约２０公斤。拆开...   http://t.cn/zTnSvBK ​​​,2013-5-11,0,[],0,[],,0,[],
661,准备好了吗@成都-纳雅山庄 ，我下午过来，晚上就到你那里骚扰哈，明天一起去会会@热爱农业的老赵 ，几个陌生的老朋友聚聚。[呵呵] ​​​,2013-5-11,0,[],0,[],,1,"['2814270144', '234517246']",[鼓掌]$已在山庄恭候！柴火砂锅炖跑山鸡，酒喝起哈！
662,"【帮帮镇海白枇杷农户】来自镇海平原大棚白枇杷""创始人""的自述: 我是做了一辈子农民的老童，今年63岁了，五年前花70多万试种白枇杷。2012年我成功了，三千多斤产量一扫而空。今年，基地里10多个农户的白枇杷亩数增至150亩，累计产量逾9万斤。可怎么销出去，成了我们的心病。如果你看到了，请帮助我们！ ​​​",2013-5-11,0,[],0,[],,1,['2015433735'],:帮你妹！茅台五粮液滞销我都没帮，帮你60元/斤的金琵琶？
663,今中午国保和民宗乔的人路迢迢从朝阳跑上地，找我询问我家小组现状，以及我们希望守望一事怎么解决。煞有介事地拍了张照片后，四人开始“耍赖”索要赠书。给本《圣徒永恒的安息》还嫌不够，又给了《基督教概论》《基督徒的生活》《奇异恩典》《杏花》各1本。嗐！不请叔叔们吃饭，就喂人点灵食吧！ ​​​,2013-5-11,0,[],0,[],,2,"['3204599467', '1950146555', '1665952895', '2293739170', '1885306134', '1885306134']",这不是要你赠送，是没收$打劫，快把你们的好书全都拿出来。他们挺逗的。$哈哈哈，配图太逗了！$鱼水情[嘻嘻]$人家缠着索要赠书，没办法，只好挑了几本相对好读的给他们。本打算把《基督教概论》给民宗乔的那个小伙子，《基督徒的生活》给某国保的，但是该国保竟公然从小伙子手里把《基督教概论》抢走，并把自己那本换给了对方。估计是觉得《基督教概论》更厚更值钱些[嘻嘻]$:这几周没见着他，有时候会看看他在微信朋友圈里发的小文章，时而温情，时而愤青。
664,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV,2013-5-11,0,[],2,[],,1,[],
665,#求解# 现在加入到农业是一个大趋势，为什么农业受到如此追捧？农人们，你们加入到农业大军的初衷和终极目标是什么？@中国一夫 @都市快乐农夫 @石嫣 @熟了的丸子 @毕慧芳农业 @热爱农业的老赵 @万花筒67 @成都-纳雅山庄 @多利农庄主 @关注三农v @沈阳沐诺农场 @我们一起找寻幸福 ​​​,2013-5-11,1,[],1,"['2570878212', '2296570453', '3238479184']",: 农业具有经济、生态和社会文化等多功能性价值。从事农业不仅仅是工作，也是一种生活的方式。 $:根在农村，学从农校，事于农业，如今甘为农人，争取为农民做点事情。 $ @ ,1,"['1455722432', '409912316', '409912316', '3080474601', '212340801', '2779659084']",: 一个好问题！想想$: 一个好问题！想想$一个好问题！想想$在农民心中土地就是宝，可现在农民的土地越来越少了，真的不知道农民还能怎么活！$农业具有经济、生态和社会文化等多功能性价值。从事农业不仅仅是工作，也是一种生活的方式。$我倒是觉得整个社会对农业的重视还远远谈不上，农业企业的生存发展条件并不乐观，不管初衷是什么如何美好善良，按照自身定位，遵循市场规律，实现良性循环是最根本也最重要的。
666,她们说：＂钱我们没有，做'重要的'事我们也不行。但我们有时间，我们手还巧，我们就做点纸花为归正学堂义卖吧。但我们也不知怎么可以把它们卖出去。＂亲爱的弟兄姐妹这是几位老年肢体的心声，如果你愿意请帮助她们完成心愿。上帝祝福你！现在可以在荒漠甘泉书店选购了。 ​​​,2013-5-10,0,[],0,[],,0,[],
667,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-5-10,0,[],0,[],,0,[],
668,"【上海防控人感染H7N9禽流感转入常态化管理，即日起终止流感流行应急预案Ⅲ级响应】#最新#市政府今决定,鉴于本市连续20天无新发病例,458名病例的密切接触者全部解除医学观察，即日起终止本市流感流行应急预案Ⅲ级响应,继续保留市联防联控机制,防控工作转入常态化管理。并从七方面继续加强防控,详见附图 ​​​",2013-5-10,0,[],1,"['3044705000', '1589479991', '1444770677', '3044342372', '2919453640', '2789873380', '1583923450', '3039985580', '1734545574', '1778344934']",:转发微博 $:转发微博 $: 转发微博 $: 转发微博 $: 转发微博 $: 转发微博 $: 转发微博 $ $:[good][good] $:转发微博 ,2,"['3039985580', '2309370574', '2731642315', '577229168', '1403078311']", ㄉ 详情:$所谓七个方面纯是做文章，最要紧的是依法加强全市范围内的食品和环境卫生管理，唱高调和不作为是这几年来的上海职能部门的通病，几乎每条热闹的街道和医院、学校、车站、公园、小区等，都有流动摊贩在糟践健康与环境，政府在干什么？$: [话筒]上海防控人感染H7N9禽流感转入常态化管理，即日起终止流感流行应急预案Ⅲ级响应。$如我所愿，H7N9疫情已近尾声，美好夏日已经来临。$:转发微博
669,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV,2013-5-10,0,[],1,[],,1,[],
670,开始做梦了。基督教两会一把手高谈“中国梦”：“国家有大梦，教会有小梦……要把小梦融入大梦，让小梦成就大梦，基督徒的梦与人民的梦是一致的，……只有在实现中国梦的前提下，基督徒的梦才能实现。”原文：http://t.cn/zT0n4Lf ​​​,2013-5-6,0,[],2,"['3041861963', '2804211805', '1256325850', '3045363524']",:转发微博 $:有一种梦，叫做同床异梦，夫君就在旁边，梦里却是别人。求主在中国兴起一批护教士。 $:中国做梦派！我和弟兄姐妹习惯了，不是惊呆了！但对于非中华人民共和国的信徒，才不懂和不理这些呢。。。。。。[嘻嘻][偷笑] $: 有一种梦，叫做同床异梦，夫君就在旁边，梦里却是别人。求主在中国兴起一批护教士。 ,1,"['1256325850', '1341855545', '1633803724', '2806811990', '1943515380', '1407758240']",中国做梦派！我和弟兄姐妹习惯了，不是惊呆了！但对于非中华人民共和国的信徒，才不懂和不理这些呢。。。。。。[嘻嘻][偷笑]$: 果不其然，来了！基督教全国两会组织各地教牧同工召开“畅谈中国梦”座谈会$支持，我就喜歡看這些耶教徒暢談中國夢，難道讓他們在中國暢談猶太夢？$无知！“只有在实现中国梦的前提下，基督徒的梦才能实现”$[打哈欠]$信主信耶稣的跟无神论者同一个梦？ 这不笑话吗？ 再说看了半天，我还是没看出中国梦是啥梦！
671,刚才手机上收到一条奇怪的短信：“富国和强军是实现中华民族伟大复兴的基石。[国家国防教育办公室]” ​​​,2013-5-6,0,[],0,[],,0,[],
672,清晨五点，蝉声，鸟声，狗吠声，鸡打鸣的声音。声声入耳，早晨五点下地干活儿了。 ​​​,2013-5-6,2,['1908166101'],0,[],,6,"['2500898415', '2435240674']",勤奋！[贊]$[鼓掌]
673,祷告文也被河蟹，再发：我们为这城求平安！无论被维的还是维的，我们有一天都要在上帝面前交账。被维的，愿上帝的爱与你同在，无忿怒，无争论，举起圣洁的手，随处祷告。维的，愿上帝的怜悯与你同在，我们同在一个社群，期望未来还能共有一片蓝天。“因我弟兄和同伴的缘故，我要说，愿平安在你中间。” ​​​,2013-5-4,0,[],0,[],,0,[],
674,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-5-4,0,[],3,[],,3,[],
675,#五四寄语#“你趁着年幼，衰败的日子尚未来到，就是你所说，我毫无喜乐的那些年日未曾临近之先，当记念造你的主。”（传12：1）最近很流行的某个电影广告说：“趁年轻，挥霍吧！”我们却要说：“趁年轻，服侍吧！”年轻的弟兄姊妹们，青年节快乐！ ​​​,2013-5-4,0,[],0,[],,0,[],
676,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-5-4,0,[],0,[],,0,[],
677,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV,2013-5-4,0,[],0,[],,0,[],
678,"【记者卧底满记甜品 卫生脏乱差工人偷吃蜘蛛出没】日前，记者""卧底""满记甜品青岛某门店发现：1.供货车间时常有蜘蛛、长蜈蚣出没；2.厨房里从值班经理到普通员工，几乎人人都有偷吃情况出现，而且不乏直接使用专供顾客的汤碗；3.甜品加工用转基因大豆油[吐]到底还有什么能吃的？http://t.cn/zTlMLKD ​​​",2013-5-4,0,[],0,[],,0,[],
679,"【记者卧底满记甜品 卫生脏乱差工人偷吃蜘蛛出没】日前，记者""卧底""满记甜品青岛某门店发现：1.供货车间时常有蜘蛛、长蜈蚣出没；2.厨房里从值班经理到普通员工，几乎人人都有偷吃情况出现，而且不乏直接使用专供顾客的汤碗；3.甜品加工用转基因大豆油[吐]到底还有什么能吃的？http://t.cn/zTlMLKD ​​​",2013-5-4,0,[],0,[],,0,[],
680,是谁垄断了银行，滥发货币，让人们的储蓄变薄了？是谁在私企头上增加税收和负担，迫使他们压低工资？是谁强制企业和员工缴纳社保和公积金，强迫人们把近一半的工资收入交给他来保管？归根结蒂，谁才是真正的剥削者？《谁才是真正的剥削者？富士康，还是另有其人？ 》作者: Sulfan http://t.cn/zT0J53z ​​​,2013-5-4,0,[],0,[],,0,[],
681,咱们这么多家庭教会，在守望教会面临逼迫时，有支持的，有沉默的，有反对的。一个家庭的成员遭受了不公正的对待，为何有沉默，为何更有公然的或私下的反对？既然是一家人，如果认为守望的路是对的，为何不是支持；如果认为守望的路是错的，为何又不去帮助他改正，而是沉默，或论断说坏话？ ​​​,2013-5-3,0,[],0,[],,0,[],
682,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-5-3,0,[],0,[],,0,[],
683,【财知道论语第87期：红会自救当去行政化】雅安地震，壹基金风头盖过红会，为什么？@朱海就 表示：①红会相当于国产奶粉，壹基金类似于洋奶粉；②调查郭MM，仅仅靠反腐，红会赢回公信力很难。③NGO不是市场经济的补充，而是市场经济的本性，私企也是NGO。把慈善还给市场，请转！http://t.cn/zTONA75 ​​​,2013-5-2,0,[],0,[],,0,[],
684,山羊好汤。威远 我在:内江市威远县 ​​​,2013-5-2,0,[],0,[],,0,[],
685,@财新新世纪周刊 【沙钢“黑户”转正】过去十年， 尽管政府屡次在经济过热期都祭出严厉的产能调控，中国钢铁产业在需求拉动下仍急速扩张，诞生了大量的“黑户”，这些“黑户”多为民营钢铁企业；产能不论黑白，由市场优胜劣汰，监管思路再调整，钢铁行业变局将至 http://t.cn/zTpFV1j ​​​,2013-5-2,0,[],0,[],,0,[],
686,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-5-2,0,[],1,[],,0,[],
687,【建议最高检清理门户--辞退成都市检察院“两张嘴事件”女检察官】@张凯律师  前几日在成都中院开庭，女公诉人居然说：律师上下两张嘴，任凭自己说。出了法庭我才知道，成都话这是在骂人。这种公诉人该不该辞退？ ​​​,2013-5-2,0,[],0,[],,0,[],
688,中国基督教三自主席会长谈中国“基督徒”如何做梦 http://t.cn/zT0Nnbj ​​​,2013-5-1,0,[],0,[],,0,[],
689,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV,2013-5-1,0,[],1,[],,0,[],
690,今天在公交车上，跟妈妈电话，请求留地给我种菜。回头率之高，第一次遇到。 ​​​,2013-4-30,0,[],0,[],,0,[],
691,这就是中国房子的真实写照，房子已成为民众真实的绞肉机！@潘石屹@章立凡@叶匡政@香色儿@博闻华夏 ​​​,2013-4-30,0,[],0,[],,0,[],
692,今天在公交车上，跟妈妈电话，请求留地给我种菜。回头率之高，第一次遇到。 ​​​,2013-4-30,1,[],1,['1589563817'],:小地主啊 都转头瞅瞅[偷笑] ,4,"['2238122891', '339400124', '1796245657']",地主已经不多见了！[围观]$小地主啊 都转头瞅瞅[偷笑]$哈哈，逆袭
693,【龙应台：大陆应先让台湾电视频道落地】前海基会董事长江丙坤曾向马英九提议，可以考虑引入大陆的凤凰电视与央视国际新闻，让民众多看国际新闻，不要只看八卦。台“文化部长”龙应台表示，引入大陆央视、凤凰卫视前提，是大陆也让台湾电视频道进入当地，才有后续讨论基础。详情：http://t.cn/zTNHh06 ​​​,2013-4-30,0,[],1,"['3575024204', '3045112914', '2919711864', '2808649372', '2920015144', '3043896130', '3043687942', '3045313650']",: 那就没戏了呗 $:[哈哈][哈哈] $: 这是不是叫互相勾引？？？[嘻嘻] $: 转发微博 $: 转发微博 $: 这是不是叫互相勾引？？？[嘻嘻] $: 转发微博 $: 转发微博 ,0,[],
694,【人民日报：网络舆情并不完全等同民意】人民日报头版刊登评论文章，谈及红会遭网民骂，称红会系统收到捐赠款物5.66多亿，占总捐赠53%以上。这一事实说明，红会尽管遭遇信任危机，但仍然有相当高信任度，网络舆情与现实民意之间，有着巨大差异。——请公开5.66亿来源，看多少是真心捐的，多少是逼的。 ​​​,2013-4-30,1,"['2134930123', '2315232272', '2948179310', '2843303457', '1958195467', '3032316107', '2592380424', '2173146907', '1739761745', '1098740540']",0,[],,1,"['2270075597', '1655135203', '606556701', '1684922974', '1425492044', '2434684432', '34778089']", ，不要自说自话，不管别人感受。知道你们很多年以来，一直习惯这样。$: [哈哈]法外之地啊！$ 逼捐数字不等于民意$ 傻逼！$人民日报的发行量等同于它在人民当中的地位吗？如果没有全国机关单位强制性摊派，人民日报的期发量会是多少？$[赞]请公开5.66亿来源，看多少是真心捐的，多少是逼的。$我就被逼捐了100，单位要求捐！
695,【龙应台：大陆应先让台湾电视频道落地】前海基会董事长江丙坤曾向马英九提议，考虑引入大陆的央视国际新闻。台“文化部长”龙应台表示，引入大陆央视、凤凰卫视前提，是大陆也让台湾电视频道进入当地，才有后续讨论基础。http://t.cn/zTNHh06  两岸互相开放，从电视开始，从网络开始，转发支持[话筒] ​​​,2013-4-30,0,[],0,[],,0,[],
696,【许昌官方奇袭钉子户】目击者称，许昌官方出动消防车，用高压水枪对着李建国的房子整夜喷射，同时在房下垫土派人向房顶攀爬，李建国夫妇坚守一夜后体力不支，早上8时左右下边的队伍揭掉石棉瓦攻上房顶，已瘫倒在地的李妻被装入麻袋抬走，8点26分，李建国被逼至房顶一角，在高压水枪激射下轰然坠楼。 ​​​,2013-4-29,0,[],1,"['1097254301', '2603610940', '2896312080', '2747935740']",：原文：以道佐人主者，不以兵强天下。出自老子《道德经》。意为用大道来立国治天下的人，是绝不任意使用武力来逞强称霸于天下的。 $：原文：以道佐人主者，不以兵强天下。出自老子《道德经》。意为用大道来立国治天下的人，是绝不任意使用武力来逞强称霸于天下的。 $：原文：以道佐人主者，不以兵强天下。出自老子《道德经》。意为用大道来立国治天下的人，是绝不任意使用武力来逞强称霸于天下的。 $: 转发微博 ,0,[],
697,今天在公交车上，跟妈妈电话，请求留地给我种菜。回头率之高，第一次遇到。 ​​​,2013-4-29,0,[],1,['1589563817'],:小地主啊 都转头瞅瞅[偷笑] ,2,"['2238122891', '339400124', '1796245657']",地主已经不多见了！[围观]$小地主啊 都转头瞅瞅[偷笑]$哈哈，逆袭
698,【另一视角：房倒了，说明建筑质量不合格，开发商应退钱给房主没话讲，银行有能力审查房屋质量而不查，反而与开发商一道把不合格的房子售给房主，对退款承担连带责任才对】@周21cbh斌: 一批法律专家说：房倒了，房贷照收！不然就是没有契约法治精神！ ​​​,2013-4-29,0,[],0,[],,0,[],
699,今天在公交车上，跟妈妈电话，请求留地给我种菜。回头率之高，第一次遇到。 ​​​,2013-4-29,0,[],1,['1589563817'],:小地主啊 都转头瞅瞅[偷笑] ,0,[],
700,今天在公交车上，跟妈妈电话，请求留地给我种菜。回头率之高，第一次遇到。 ​​​,2013-4-29,0,[],0,[],,0,[],
701,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV,2013-4-29,0,[],0,[],,0,[],
702,明天北大才女林昭遇难45周年，她1968年4月29日，因不满文革之倒行逆施，被当局枪杀于上海，时年35岁。隔日，当局来林昭家中，向家属索取枪杀林昭的子弹费。林父早年留学英国学习宪政，空怀壮志，终因爱女惨死，悲愤自尽；林母抗日巾帼英雄，在林昭被害七年后死在上海外滩街头。[蜡烛][蜡烛][蜡烛] ​​​,2013-4-29,0,[],0,[],,0,[],
703,很久没这么开心的笑了!今天是个好日子。吉林船营区人民法院审理的王刚等十六名被告人涉黑案件一审宣判。我辩护的黑社会一号被告人王刚共计被诉十四个罪名，全案涉黑全部去掉了，另外的涉案亿元的诈骗罪、近两亿元的合同诈骗罪也去掉了，还去掉了另外四个罪名剩下七个罪名判15年。 ​​​,2013-4-28,0,[],0,[],,1,"['1508168797', '1943655691', '207775218', '2611610953']",:是不是比卖淫来得钱快呀$: 支持迟大姐[话筒]$[威武]$你是一个黑律师。
704,【律师有担当不怕牢狱，就怕当事人软骨！】律师的信心有时会来自当事人对公平正义的坚定追求。我宁愿陪刘志伟坐穿牢底，不做见利弃义无骨之人！@豫法阳光 @安阳中院 ​​​,2013-4-28,0,[],0,[],,0,[],
705,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-4-28,0,[],0,[],,0,[],
706,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-4-28,0,[],0,[],,0,[],
707,【刘志军案】北京市二中院将择日开庭。知情人透露：刘志军爱熬夜，张曙光夜里就陪着；刘志军好美色，张曙光就给他找女人。无论刘提出什么要求，张都能想出些办法。据粗略统计，刘案牵扯出的副局以上官员已达15人之多。 http://t.cn/zT92w5E  你想旁听审理吗？北京法院不是有个庭审直播网吗？#大案# ​​​,2013-4-28,0,[],0,[],,0,[],
708,【刘志军案】北京市二中院将择日开庭。知情人透露：刘志军爱熬夜，张曙光夜里就陪着；刘志军好美色，张曙光就给他找女人。无论刘提出什么要求，张都能想出些办法。据粗略统计，刘案牵扯出的副局以上官员已达15人之多。 http://t.cn/zT92w5E  你想旁听审理吗？北京法院不是有个庭审直播网吗？#大案# ​​​,2013-4-28,0,[],0,[],,0,[],
709,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-4-28,0,[],0,[],,0,[],
710,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-4-28,0,[],0,[],,0,[],
711,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV,2013-4-28,0,[],0,[],,0,[],
712,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV,2013-4-28,0,[],0,[],,0,[],
713,【茅台镇的酒】1915年茅台镇的荣和酒获巴拿马金奖；1935年茅台镇用来犒劳红军的是荣和酒；1945年重庆谈判时毛喝的也是荣和酒；1949年荣和酒成为开国第一宴用酒；1952 年茅台镇强行没收荣和、成义、恒兴三家酒厂，合并为国营茅台酒厂。荣和酒老板王氏拒绝合并，被扣上土匪帽子枪毙。(转） ​​​,2013-4-28,0,[],0,[],,0,[],
714,该微博因被多人举报，根据《微博社区管理规定》，已被删除。查看帮助：http://t.cn/Rfd14WY,2013-4-28,0,[],0,[],,0,[],
715,如果你觉得婚姻中已经没有了激情，如果你对生活的热情正在消逝，或者如果你发现自己变得易怒，经常厉声斥责你的配偶或子女，你可能正在承受着经年累月的怒气之苦。——《心灵之约——夫妻灵修365》 ​​​,2013-4-27,0,[],0,[],,0,[],
716,抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBWwP ​​​,2013-4-27,0,[],0,[],,0,[],
717,"【领导者的楷模成龙】成龙是娱乐圈的人物,全球13个国家2000位领导者参与的研究表明，成龙具备了国际领导者所应具有的跨文化领导力：1.社交适应力 2. 展现创造力-喜欢新的挑战，努力寻找创新型的解决方案3.保持一种平衡心态4. 尊敬信仰5）  建立信任6）  驾驭模糊-看透模糊和不确定性，不会沮丧 @成龙 ​​​",2013-4-27,0,[],0,[],,0,[],
718,抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBWwP ​​​,2013-4-27,1,[],0,[],,0,[],
719,【善良的大桥】 金沙江大桥在没车行走的时候自我坍塌，这桥通人性，未伤一车一人，太善良了。应该当选2013年度《感动中国》特别致敬者。 ​​​,2013-4-27,0,[],1,"['3736060955', '2104160777', '3172919015', '1665608034', '512353470', '3033863050', '2802980970', '2789828634', '2919563844']",:幸亏没人！不然要人赔偿啊！ $: 谢谢你，桥豆腐兄弟。 $:好桥。 $:真通人性！据说全中国没几条河的水没有被污染，突发奇想，要是那些河流自已清洁了就好了！一个对污染的危险缺乏认识并缺少相应的管理机制的国家是否要用青山绿水换一些不土不洋的城镇并且还要“化”呢？疑问中[抓狂] $:好善良的桥，感动。。。.  $:以人为本的桥.    $: 转发微博 $: 转发微博 $ ,0,[],
720,"【领导者的楷模成龙】成龙是娱乐圈的人物,全球13个国家2000位领导者参与的研究表明，成龙具备了国际领导者所应具有的跨文化领导力：1.社交适应力 2. 展现创造力-喜欢新的挑战，努力寻找创新型的解决方案3.保持一种平衡心态4. 尊敬信仰5）  建立信任6）  驾驭模糊-看透模糊和不确定性，不会沮丧 @成龙 ​​​",2013-4-27,0,[],0,[],,1,"['1928652181', '920722297', '1880674982']",促销的日常性导致消费者对促销冷静对待。2每周一轮换促销，顾客会定期每周来看看。2用户了解其所有的定价、促销、上架的规律，价格可预期可衡量。3所有款式断号不补货，早买防后悔。案例分析$大哥赶快入党吧$做政府奴才的气质么？
721,昨天（2013-04-23），比利时天主教会大主教Andre-Joseph Leonard在布鲁塞尔的ULB大学参加学术辩论会的时候，遭到著名的支持堕胎和同性恋的“女权”组织FEMEN四位无上装妇女的泼水攻击和侮辱。这位主教无抵抗、冷静、闭目祈祷。一位攻击者事后对记者说，他一定在为我们祈祷。（图）丑恶就这样显明了。 ​​​,2013-4-27,0,[],1,"['2939318655', '323205728', '1145277300', '2196860364', '1745214254', '1676878635', '2920428000', '2175152831']",:转发微博 $:转发微博 $:转发微博 $:我好喜欢这张图！基督同在，我心柔和谦卑。 $:近了。 $: 我又在想，她们是在同时侮辱 “人” 和 “女人” 这两个名称的尊严与美。一位读者这样深刻地评论说：朝一个年过七旬的老迈神职头上浇水，对她们来说也许没什么风险，奇怪的是，欧洲数量众多的穆斯林移民同样强烈反对同性婚姻，这些人敢去羞辱阿訇，亵渎伊斯兰吗？ $: 那位事后对记者说“他一定在为我们祈祷”的攻击者，求诸今世，亦已不多。 $: 那位事后对记者说“他一定在为我们祈祷”的攻击者，求诸今世，亦已不多。 ,1,"['1944350263', '1823289864', '1823289864', '2155768487', '1827197684', '1908189214', '1908189214', '2509910780']",这就是生命。。。。$所以有不公就有痛苦有痛苦就有憎恨有憎恨才有愤怒的行为，世间一切血肉有多少能洞穿世间万物运作的真质从而看见真理解真？ 一味的追逐教条，可是千年传承下来的教条又有多少是真正传承于神，多少又是统治者为了一己私利而泯灭良心的横加篡改？ 我们遵循神的旨意而祈祷却无奈与神的意志背道而驰$可是事实的表象往往和我们原本的终旨无奈的相反。神父虽然全心全意为神圣的信念而祈祷 然而却在无意间违背了神创造信念最原本的意愿。为了使人类得以自由安稳和福祉的生活而反对同性婚姻和堕胎，却因此致使真正相爱的人无法结合，备受奸污的女子断送原本前程，痛苦憎恨便由此而生。$地上，魔鬼掌权了。$:那位事后对记者说“他一定在为我们祈祷”的攻击者，求诸今世，亦已不多——普世宗教之最珍贵处，即时时不断地自我质询与处处不留地自我省思！$:那位事后对记者说“他一定在为我们祈祷”的攻击者，求诸今世，亦已不多——普世宗教之最珍贵处，即时时不断地自我质询与处处不留地自我省思！$:那位事后对记者说“他一定在为我们祈祷”的攻击者，求诸今世，亦已不多——普世宗教之最珍贵处，即时时不断地自我质询与处处不留地自我省思！$同感 
722,默哀三分钟，我们应当尊重生命，敬畏创造生命者。我们应当为漠视生命而悔改，为为利不择手段而悬崖勒马，愿逝者安息，生者回归。 ​​​,2013-4-27,0,[],2,['2274568767'],: 弟兄，加油。 ,0,[],
723,至爱心人士：灾区基本物资不缺，缺的是将物资运到边远村落，合理高效分配。建议给信得过的基金会公益机构捐款，支持他们的长远项目，这才是真正帮到灾区。热潮很快就会过去，重建的不只是房屋那么简单，社区的重建心灵的重建任重道远。 ​​​,2013-4-27,0,[],0,[],,0,[],
724,对发国难财的 贪官 进行诅咒。 ​​​,2013-4-27,0,[],0,[],,0,[],
725,猜城管快被消失了。http://t.cn/zToe4Mz ​​​,2013-4-27,0,[],0,[],,0,[],
726,"@徐云龙：北京，一个脱了棉袄就穿半袖的城市。北京，一个打车..得看司机心情的城市。北京，一个爷们仗义姑娘彪悍的城市。北京，一个春天吹死人，夏天热死人，秋天燥死人，冬天冻死人，但是来了又不想走的城市。进驻北京有风险,入城需谨慎！北京虐我千百遍,我待北京如初恋。因为我是北京人！[酷] ​​​",2013-4-26,0,[],0,[],,0,[],
727,想要去了解学习人家，却偏偏又要贬低人家增强躯壳的自信。别人从不介绍泰国公路比天朝好多了，却多不收费。从不讲泰国是民营企业为主导，却远比天朝国企产品好，价格低，社会责任感强。也不会介绍泰国的工业品和农产品在东南亚是那么的受欢迎，远胜天朝。骄傲不除，形式主义不减，祸国祸民。 ​​​,2013-4-26,0,[],0,[],,0,[],
728,所有在灾区服侍的基督徒志愿者，愿上帝保守早日凯旋。你们在灾区的付出父必纪念，请上帝保守你们赐给你们智慧与平安。所有在灾区服侍的基督徒志愿者们，请你们在服侍中留意，特别贫困家庭和孤儿，请你们记录下详细住址姓名年龄电话，日后会有主内合法基金会等机构做调查核实，助学，助养工作。望周知 ​​​,2013-4-25,0,[],0,[],,0,[],
