Num,Post,Date,Like,Like_ID,Share,Share_ID,Share_Content,Comment,Comment_ID,Comment_Content 
1037,#市集产品介绍# @快乐返乡青年 家的粉咯吱，估计很多人都没听过。自从参加市集以来，经常能遇到各种新鲜的东东。对于新的健康食材，我将一如既往的甘当小白鼠~[哈哈] @北京有机农夫市集 来一块粉咯吱 ​​​,2014-3-7,0,[],0,[],,0,[],
1038,超爱吃醋烹豆芽菜，又不敢买外面的，于是置了个豆芽机自己在家发，早就听说@快乐返乡青年 家的兔眼豆适合发豆芽，试了一下果然名不虚传，把豆子洗干净放进机器里，10个小时豆子就涨开了口，三天居然已经将近一乍长。过了下称，100克豆子发好的豆芽去根之后竟然还有409克，如此高产满足感瞬间爆棚…… ​​​,2014-3-7,0,[],5,"['1226982900', '2108146707', '2735961743', '579922049']",:转发微博 $:神器啊，好健康的豆芽，春天是是豆芽的季节哦，能量超满！ $:神器啊，好健康的豆芽，春天是是豆芽的季节哦，能量超满！ $:神器啊，好健康的豆芽，春天是是豆芽的季节哦，能量超满！ ,0,[],
1039,绿皮黄豆，老品种，因为产量低，现在已经很少有人种了，可以代替黄豆，黄色的豆浆吃腻了，来绿色的豆子试试吧，而且煮来吃也很嫩，像新鲜毛豆的感觉。您的行动，为了老品种的延续。http://t.cn/8FkRuqU ​​​,2014-3-6,0,[],1,"['3261894964', '579922049']",:冻起来一样好吃，我要4张 $:冻起来一样好吃，我要4张 ,13,"['579922049', '1208022195', '579922049', '1208022195', '579922049', '1208022195']",:只是样子有所改变，味道没变。哪天去取？$:冻起来一样好吃，我要4张$:哦，还没有，我俩有点忙不过来，想买的就要早早去哦，您是老朋友了，可以预留$:不是，我是说要上架了就网上拍了省事$:这个不能快递，怕路上坏了。等今年数九天试试$粉咯吱没上架啊？
1040,绿皮黄豆，老品种，因为产量低，现在已经很少有人种了，可以代替黄豆，黄色的豆浆吃腻了，来绿色的豆子试试吧，而且煮来吃也很嫩，像新鲜毛豆的感觉。您的行动，为了老品种的延续。http://t.cn/8FkRuqU ​​​,2014-3-6,0,[],0,[],,0,[],
1041,兔眼豆，老品种豆子，专门发豆芽的豆子，它发的豆芽，甜，脆，春天正是吃豆芽的好时候，来一包试试吧！兔眼豆 专门用来发手工豆芽的豆子~萌萌的豆子~脆甜的豆芽/500g ​​​,2014-3-6,0,[],0,[],,0,[],
1042,发表了一篇转载博文 《[转载]土豆开会系列（三）土豆饼》 -  [转载]土豆开会系列（三）土豆饼 ​​​,2014-3-6,0,[],0,[],,2,['579922049'],有朋友问为什么我们现在的土豆多是软软的，必须要告诉您的是，我们的土豆是去年10月份收获的，在窖里储存到现在，多少会失去些水分，所以感觉软软的，但是它的味道却因为失去水分而变得更加甜，面，我的感觉是越放越好吃，[挤眼]不信您尝尝
1043,#市集产品介绍# @快乐返乡青年 家的粉咯吱，估计很多人都没听过。自从参加市集以来，经常能遇到各种新鲜的东东。对于新的健康食材，我将一如既往的甘当小白鼠~[哈哈] @北京有机农夫市集 来一块粉咯吱 ​​​,2014-3-6,0,[],2,"['579922049', '579922049', '579922049', '1420508580', '579922049', '579922049', '1800895734']", 粉咯吱均有试吃，欢迎品尝，话说上周日试吃品没吃完，粉咯吱就被卖完了，还有没抢到的亲，这次早来哦，周六在三元桥凤凰汇商街，周日在顺白路启明星双语学校。 $ 粉咯吱均有试吃，欢迎品尝，话说上周日试吃品没吃完，粉咯吱就被卖完了，还有没抢到的亲，这次早来哦，周六在三元桥凤凰汇商街，周日在顺白路启明星双语学校。 $ 双集，我们都会带些哦！ $ 的介绍，我们是真正的会做不会卖。其实粉咯吱还可以和豆芽，圆白菜或者肉炒的吃。也非常感谢姜阿姨每次细心的朋友们介绍，我老丈人已近做了20多年，从来不摆摊在家里就都预定完了。 $ 双集，我们都会带些哦！ $ 的介绍，我们是真正的会做不会卖。其实粉咯吱还可以和豆芽，圆白菜或者肉炒的吃。也非常感谢姜阿姨每次细心的朋友们介绍，我老丈人已近做了20多年，从来不摆摊在家里就都预定完了。 $:[馋嘴] ,2,"['1645964357', '579922049', '579922049', '1800895734']",:两天吃不完的可以冷冻，不过冷冻后的口感可能会变，还没试验过$ 双集，我们都会带些哦！$ 的介绍，我们是真正的会做不会卖。其实粉咯吱还可以和豆芽，圆白菜或者肉炒的吃。也非常感谢姜阿姨每次细心的朋友们介绍，我老丈人已近做了20多年，从来不摆摊在家里就都预定完了。$[馋嘴]
1044,老品种红皮黄心土豆所剩不多了，还没吃够的要快点下手哦！红皮黄心/老品种土豆/具有清炒脆爽和炖着面双重优点 ​​​,2014-3-6,0,[],0,[],,0,[],
1045,#农业知识#【预防马铃薯黑胫病】马铃薯黑胫病是危害马铃薯的一种重要病害，整个生长发育期均可发生，主要危害植株茎基部和块茎，在田间造成缺苗断垄及块茎腐烂，该种病害的特点是发病早，发病快，死亡率高，防治困难。农户朋友们，快来了解一下马铃薯黑胫病的发生规律和发病条件吧。[呵呵] ​​​,2014-3-6,0,[],1,"['3961691737', '579922049', '3718024933', '2131188714', '3400679202', '2805186480', '1995222835']", 是北京农业局的官方账号，经常发布一些农业技术信息，农友们可以关注一下。 $ 是北京农业局的官方账号，经常发布一些农业技术信息，农友们可以关注一下。 $: 转发微博 $:转发微博 $:转发微博 $:[话筒] $ ,0,[],
1046,【崔永元：追问转基因安全，希望官员拿官位和我赌！】崔永元两会提案将反映三大问题：一是中国没有开展进口转基因作物慢性毒理学的实验，要追究农业部的责任。二是国家在转基因技术研究上已投入220个亿，到底研究了什么？三是一些省市存在大规模违规种植转基因玉米和水稻的问题：http://t.cn/8FgeYKM ​​​,2014-3-5,1,"['3818902822', '5225641897', '3927527500', '3541536030', '2845680144', '2913156690', '3830043793', '1570385474', '2383649705']",3,"['3003251865', '3175390055', '2814478242', '3944203026', '1653223367', '3917049107', '1650590134', '87634771', '3821062416']",:请问农业部长韩长斌:  中国这几年国产玉米产大于供，供大于销，已经多余了一千多万吨，国家单方面减低收购价格，农民损失一千多亿，农民卖玉米难，叫苦连天！为什么还要每年进口美国转基因玉米500万吨？这不是逼中国农民死吗？ $:刚登机断网了，不知道上条回复是否成功，才看到你有两条评论，看你评论也知道你是中国人，还是和你打招呼，中国人你好。你也说了你可能数学成绩好一些，最初还以为你是和我朋友一样农业研究所的，我觉得我没有在说服任何人包括你，如果之前让你这样理解，我要澄清一下了！到此为止吧～ $:转发微博 $: 转发微博 $:转发微博 $:支持小崔 $:转发微博 $:转发微博 $:崔永元在接受《成都商报》专访时说：“你要我拿什么赌，我都可以赌，你让我拿命赌，我都赌。我希望农业部官员们拿官位跟我赌。”详情请点连接！ ,2,"['1579743980', '1967456680', '1800796577', '3210797584', '1881656703', '1881656703', '3210797584', '3210797584', '3210797584']",: 一个前主持人的大学老师，操起了农业部部长和国家总理的心，关注着十几亿人的饮食安全，这是安的什么心？这是良心！！$转发微博$崔大哥，你可不可以不要这么勇敢，这简直是用生命在捍卫国家$在美国种植转基因作物的农夫是不吃这东西的。$:支持小崔$:好吃，好吃…小子吃死你。滚犊子$太上感应篇：科技越发达，人心越迷失，物质越文明，道德越堕落。$批准转基因食物进口的有关人士要负全责，乃至他们的后代也要来负责，父债子还。$吃转基因后出问题谁负责?
1047,昨天，河北返乡青年遇夏，云南返乡青年雪梅、江西返乡青年姚慧峰，齐聚广州“沃土工坊”总部。沃土返乡项目组，详细的记录了三位返乡青年，对项目的具体期待与一些建议。讨论让更多有志于返乡的青年，先到农庄实习了解实际情况，培训基本的市场知识。避免做杂做多失去主要方向，成为真正接地气的人才。 ​​​,2014-3-4,0,[],0,[],,0,[],
1048,发表了一篇转载博文 《[转载]土豆开会系列（三）土豆饼》 -  [转载]土豆开会系列（三）土豆饼 ​​​,2014-3-4,2,"['2454867047', '3687382451']",1,['579922049'],:有朋友问为什么我们现在的土豆多是软软的，必须要告诉您的是，我们的土豆是去年10月份收获的，在窖里储存到现在，多少会失去些水分，所以感觉软软的，但是它的味道却因为失去水分而变得更加甜，面，我的感觉是越放越好吃，[挤眼]不信您尝尝 ,1,['579922049'],有朋友问为什么我们现在的土豆多是软软的，必须要告诉您的是，我们的土豆是去年10月份收获的，在窖里储存到现在，多少会失去些水分，所以感觉软软的，但是它的味道却因为失去水分而变得更加甜，面，我的感觉是越放越好吃，[挤眼]不信您尝尝
1049,我们都爱吃土豆~~土豆饼，虽然吃过不同版本的土豆饼，这次做的着实让博主自己都惊呆了，好吃到无法形容~必须感谢种植土豆的@快乐返乡青年，有了好食材，人人可以做大厨~~@北京有机农夫市集 土豆开会系列（三）土豆饼 ​​​,2014-3-4,0,[],7,"['1114985294', '3925171902', '1250892223', '2296936961', '579922049']",:土豆饼，刚看过惊呆了！用心记下做法，准备给女儿做啦！谢谢有心的米花！ $: 博主是个很细心，味觉很灵敏的人，厨艺也好，不知是哪位有福气的人娶了她！欢迎大家多多介绍您用我家产品做的美味，我们很需要这样图文并茂的食谱分享给大家，这样的朋友我们都有[礼物]相送的！ $: 博主是个很细心，味觉很灵敏的人，厨艺也好，不知是哪位有福气的人娶了她！欢迎大家多多介绍您用我家产品做的美味，我们很需要这样图文并茂的食谱分享给大家，这样的朋友我们都有[礼物]相送的！ $: 博主是个很细心，味觉很灵敏的人，厨艺也好，不知是哪位有福气的人娶了她！欢迎大家多多介绍您用我家产品做的美味，我们很需要这样图文并茂的食谱分享给大家，这样的朋友我们都有[礼物]相送的！ $:博主是个很细心，味觉很灵敏的人，厨艺也好，不知是哪位有福气的人娶了她！欢迎大家多多介绍您用我家产品做的美味，我们很需要这样图文并茂的食谱分享给大家，这样的朋友我们都有[礼物]相送的！ ,1,"['1645964357', '1114985294', '2435587595', '1645964357', '2435587595', '1645964357', '2435587595', '579922049']",:亲做过后有空分享$土豆饼，刚看过惊呆了！用心记下做法，准备给女儿做啦！谢谢有心的米花！$:好的；颜色就在次了！以后试一试！$:黄米面也可以做，不过颜色搭配可能差点。。亲是想买有机糯米粉吗？我用的糯米粉非有机产品$:糯米粉是在哪里买？我只有黄米面，黏的那种。$:互相学习，有空多交流[呵呵]$学习了！太棒了，最爱吃土豆！$博主是个很细心，味觉很灵敏的人，厨艺也好，不知是哪位有福气的人娶了她！欢迎大家多多介绍您用我家产品做的美味，我们很需要这样图文并茂的食谱分享给大家，这样的朋友我们都有[礼物]相送的！
1050,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV,2014-3-3,0,[],0,[],,8,[],
1051,上周末在橙色预警下闭门躲霾，错过了@北京有机农夫市集 。今天，PM2.5浓度‘仅’为中度污染，终于可以去崇文门赶集了。买了一周所需的蔬菜肉食鸡蛋等，花费约500元。这个价格确实比在普通商场贵...文字版>> http://t.cn/8FrgMoG （新浪长微博>> http://t.cn/zOXAaic） ​​​,2014-3-3,0,[],0,[],,3,"['579922049', '1677592443']",是的，非常感谢这位集友，女青年赶集不多，昨天是全程参与下来的，感觉到了消费者的热情与理解，生态农业，不仅和同行保持友好关系，乐于分享。和消费者也是很好的朋友关系。消费者给我们出了不少主意，同学说我的幸福指数是最高的，每每想到这些，便觉得两年经历的苦算什么，这是一件值得坚持的事。$这样的消费者真是太棒了啊！
1052,我们都爱吃土豆~~蓝莓土豆泥：当@快乐返乡青年 的土豆遇到@柳树家的 蓝莓酱，瞬间觉得默默无闻的土豆高大上起来~如果你喜欢蓝莓山药，一定要试做一下蓝莓土豆泥~~@北京有机农夫市集 土豆开会系列（二）蓝莓土豆泥 ​​​,2014-3-3,1,"['1838587115', '2435587595']",1,"['2804042754', '1897746495', '1226982900', '1221535240', '579922049', '2170470811', '2293258991']",:我家的浆果三剑客：蓝莓、蔓越莓、蓝靛果，个个儿野味十足，刚刚喝起的人都觉得酸，皱起眉头，如果细细品味，缓缓啜饮，会上瘾的。不管是鲜汁还是果酱，糖加得都少，每天喝几口儿，对身体很好。果汁儿尽量在5-6天喝完，果酱开瓶后在50天内吃完，都要在冰箱存放。 $:转发微博 $: 我家的浆果三剑客：蓝莓、蔓越莓、蓝靛果，个个儿野味十足 $:转发微博 $: 我家的浆果三剑客：蓝莓、蔓越莓、蓝靛果，个个儿野味十足 $:我家的浆果三剑客：蓝莓、蔓越莓、蓝靛果，个个儿野味十足，刚刚喝起的人都觉得酸，皱起眉头，如果细细品味，缓缓啜饮，会上瘾的。不管是鲜汁还是果酱，糖加得都少，每天喝几口儿，对身体很好。果汁儿尽量在5-6天喝完，果酱开瓶后在50天内吃完，都要在冰箱存放。 $ 醪糟汤圆的汤里，也特别好吃！ ,1,"['1645964357', '1114985294', '579922049', '2170470811', '1645964357', '2435587595']",:互相学习[握手]$米花真有创意！学习！$: 我家的浆果三剑客：蓝莓、蔓越莓、蓝靛果，个个儿野味十足$我家的浆果三剑客：蓝莓、蔓越莓、蓝靛果，个个儿野味十足，刚刚喝起的人都觉得酸，皱起眉头，如果细细品味，缓缓啜饮，会上瘾的。不管是鲜汁还是果酱，糖加得都少，每天喝几口儿，对身体很好。果汁儿尽量在5-6天喝完，果酱开瓶后在50天内吃完，都要在冰箱存放。$:[哈哈]$正在琢磨晚上吃啥，今晚就是它了！红薯和土豆泥
1053,昨天从北京回来，发现去北京的高速口都有警察拿枪，每个车都要安检，全国都重视起来了！ ​​​,2014-3-3,0,[],0,[],,0,[],
1054,昆明暴力事件：http://t.cn/8FdRAmv 看得心惊肉跳，后面又很难过，我的朋友同天早上坐飞机去昆明，不知道她有没有受影响@清泉明茶 ​​​,2014-3-3,0,[],0,[],,0,[],
1055,@北京有机农夫市集 @快乐返乡青年 的土豆淀粉，是土豆收获时把带伤的加工制作的，十斤土豆才能出一斤淀粉。土豆淀粉很适合烹饪时上浆挂糊，还有勾芡，效果非常好，厨房必备的材料（如果你从来没用土豆淀粉做勾芡，一定要试试，比玉米淀粉之类的效果好太多）。此外，还是制作香脆旺仔小馒头的必备原料~~ ​​​,2014-3-2,1,"['1042731340', '2435587595']",1,"['1226982900', '579922049']",: 我们自己都没有发现，还是这位很细心的集友发现的。 $:我们自己都没有发现，还是这位很细心的集友发现的。 ,0,[],
1056,发表了一篇转载博文 《[转载]土豆开会系列（二）蓝莓土豆泥》 -  [转载]土豆开会系列（二）蓝莓土豆泥 ​​​,2014-3-2,0,[],0,[],,0,[],
1057,我们都爱吃土豆~~洋芋擦擦，用@北京有机农夫市集 上@快乐返乡青年 家的土豆和莜面做的陕北特色家常主食，做法简单味道好~如果你还没有吃过，一定要试试哦~~土豆开会系列（一）洋芋擦擦 ​​​,2014-3-2,0,[],0,[],,0,[],
1058,经核实消息！春城晚报记者：同事在市第一人民医院拍下的图片。这位女士姓赵。她丈夫在火车站被歹徒砍伤，原本一家人准备乘火车回家的。现在她儿子在混乱中走失了。她希望好心人帮她找一找儿子。有信息请@春城晚报官方微博 吧。谢谢！请扩散！！！[话筒] 您的每一次转发就能多一份希望！@李承鹏 @老沉  ​​​,2014-3-2,1,"['1950804817', '5231709690', '3198737774', '1950873703', '2288576144', '3198472844', '5190889053', '1692458834', '3912601583']",0,[],,0,[],
1059,最新消息：目前已有一名被砍伤的市民确认死亡，一名民警被砍成重伤正在抢救。民警扩大封锁范围，对昆明火车站实施三层封锁。k6春城频道正在进行直播报道 ​​​,2014-3-2,0,[],0,[],,1,"['1772955787', '3180381384', '3088368322', '3088368322', '2512835345', '2533969650', '2020376823', '2516557727', '3289351315', '1652855030', '2533969650']",这么晚坐火车的大部分都是生活在中下层的人，这么对手无缚鸡之力的百姓真是丧尽天良，不管你出于什么目的，不管你听谁的指示，只要你们伤害无辜的群众，那你们就是全民的公敌，穆斯林自古以来都是不怕死不要命的民族，残忍暴力极端，怪不得美国治他们治的这么死，不以暴制暴根本压不住$:两小时前的 现在新闻也出来了，公布死亡27 伤109$严惩暴力犯罪，重击黑暗势力。$一定要严惩凶手，扑灭恐怖分子的嚣张气焰！$:去个毛  这辈子不想去了都 要么飞去$请原谅我讨厌所有的新疆人！你们做的恶行太多了！各大城市的切糕党！暴动独立份子！偷抢东西的！太多太多了！你们民族人口太多，分类也太多，你们的每个人脸上没有标注好人还是坏人？！所以，请原谅我通通的讨厌你们！$:所有新疆希望安定的人们都希望的到全国人们的正确理解.$:云南今年就不去了吧$强烈呼吁政府效仿美国对本次恐怖袭击的幕后首脑进行斩首行动，以告慰被恐怖份子伤害的老百姓，顺便说句爆句粗口，我操你大爷的恐怖份子。[怒]$:呵，我知道呀。没说你乱说，只是一开始事件的发生有些事实不报道！$:CCTV都报道了，怎么乱说？去看腾讯新闻吧
1060,我们都爱吃土豆~~洋芋擦擦，用@北京有机农夫市集 上@快乐返乡青年 家的土豆和莜面做的陕北特色家常主食，做法简单味道好~如果你还没有吃过，一定要试试哦~~土豆开会系列（一）洋芋擦擦 ​​​,2014-3-1,0,[],4,"['1782804103', '579922049', '1431116884', '1378102393', '579922049']",:转发微博 $ 家的紫土豆蘸的他家的亚麻籽粉，土豆还是市集结尾时半买半送的[可爱]为此我很是脸红[哼] $ 家的紫土豆蘸的他家的亚麻籽粉，土豆还是市集结尾时半买半送的[可爱]为此我很是脸红[哼] $: 这都是出书的水平喽。手把手教你怎么做。还不快来试试？莜面和土豆明天都有的。 $:这都是出书的水平喽。手把手教你怎么做。还不快来试试？莜面和土豆明天都有的。 ,1,"['1784842867', '1645964357', '1784842867', '1645964357', '1784842867', '1782804103', '1431116884', '579922049', '1645964357', '1864030492']",:我也不清楚，下次问问她$:你妈妈是我这种做法做的么？$:我妈会做，我很喜欢吃$:为啥到你家呢？$改天到我家吃~$转发微博$ 家的紫土豆蘸的他家的亚麻籽粉，土豆还是市集结尾时半买半送的[可爱]为此我很是脸红[哼]$这都是出书的水平喽。手把手教你怎么做。还不快来试试？莜面和土豆明天都有的。$:我没用过，你可以试试看$可以裹棒子面吗
1061,#市集产品介绍# @快乐返乡青年 家的粉咯吱，估计很多人都没听过。自从参加市集以来，经常能遇到各种新鲜的东东。对于新的健康食材，我将一如既往的甘当小白鼠~[哈哈] @北京有机农夫市集 来一块粉咯吱 ​​​,2014-3-1,0,[],3,"['579922049', '579922049', '579922049', '1420508580', '579922049', '579922049', '1800895734']", 粉咯吱均有试吃，欢迎品尝，话说上周日试吃品没吃完，粉咯吱就被卖完了，还有没抢到的亲，这次早来哦，周六在三元桥凤凰汇商街，周日在顺白路启明星双语学校。 $ 粉咯吱均有试吃，欢迎品尝，话说上周日试吃品没吃完，粉咯吱就被卖完了，还有没抢到的亲，这次早来哦，周六在三元桥凤凰汇商街，周日在顺白路启明星双语学校。 $ 双集，我们都会带些哦！ $ 的介绍，我们是真正的会做不会卖。其实粉咯吱还可以和豆芽，圆白菜或者肉炒的吃。也非常感谢姜阿姨每次细心的朋友们介绍，我老丈人已近做了20多年，从来不摆摊在家里就都预定完了。 $ 双集，我们都会带些哦！ $ 的介绍，我们是真正的会做不会卖。其实粉咯吱还可以和豆芽，圆白菜或者肉炒的吃。也非常感谢姜阿姨每次细心的朋友们介绍，我老丈人已近做了20多年，从来不摆摊在家里就都预定完了。 $:[馋嘴] ,0,[],
1062,今天早上我和小姨子倆人吃了五张凉拌粉咯吱[嘻嘻]，没吃好。明天媳妇从广州回来直接到市集，呵呵!会做饭的终于回来了!@--小石子儿 @北京有机农夫市集 我在这里:北京·兴寿 ​​​,2014-2-28,2,"['2735961743', '2435587595']",0,[],,2,['1400218617'],[鼓掌]
1063,【开集通知】[浮云]这样的日子，让我们好好吃饭努力生活吧！3月起，基本恢复一周两集。本周六11-16点，在酒仙桥@颐堤港INDIGO ，儿童亲子活动也全面恢复。周日10-13点，在@北京时尚新世界女子百货 ，老时间老地点都是地下一层～没有市集的日子欢迎来@集室 找我们，详情参见博客:【开集通知】周六酒仙桥@颐堤港INDIGO 周日：@北京时尚新世界女子百货 都是地下一层！ ​​​,2014-2-28,0,[],2,"['1770017715', '1155604262', '731109012', '1660014777', '708908851', '2485510791']",:雾霾大举来袭，人们纷纷商量如何买到最好的空气净化器。躲在家里是办法，但我们避免不了出门。让我们用消费投票，尽量购买对环境友好的耕种方式下种植出来的粮食和蔬菜。你的一蔬一食，都在影响着世界[酷] $: 这周六日都会去哦~ $:[爱你] $:转发微博 $:新世界离家好近啊！要去还是要去呢？[可怜][爱你] $:从没去过，都是生食吗？ ,1,"['1402522064', '1402522064', '3227929500', '2187150563', '1886283485', '2405149597']",:太好啦，下午去逛逛[嘻嘻]$凤凰汇那里今天下午有吗？$ 新世界有停车位吗？$谢谢啦。新世界见。$:[good]$:好的，我查到了，明天去[耶]
1064,发表了博文 《我拜访过的那些农场---平人农场》 - 昨晚在市集的社区中心@集室 参加一场农友分享会，分享人是平人农场的夏总和秀才 印象里的夏总温文尔雅，说话声音不大，是虔诚的佛教徒，素食，原来从事房 我拜访过的那些农场---平人农场 ​​​,2014-2-27,0,[],0,[],,0,[],
1065,#广州从化赶早集#今天当地赶集，看看卖些什么，油松案板，慈菇，葛根，柠檬。。好开心 我在:G45大广高速 ​​​,2014-2-27,1,['2435587595'],0,[],,2,"['579922049', '601708348']",:没有哦，在集上看到，因为没想着买，就没有多问。$油松案板？请问有卖家的地址么？
1066,#台湾自由行#清境农场所在的合欢山、奇莱山都属于太鲁阁国家公园范围，山里的风景特别美，这里还是赛德克族生活的地方 ​​​,2014-2-26,0,[],1,"['1675820021', '579922049', '2734463630']",:太漂亮了，那个风车好漂亮！ $:太漂亮了，那个风车好漂亮！ $ 台湾不不错啊 ,0,[],
1067,看看人家鸡住的别墅多么得豪华，不光外观好看，内部功能还非常齐全，客厅、工作室、上下楼梯、储物间、儿童房一个都不少，居然还有可以溜达的院子，院子里还有花花草草，这不就是内个溜达鸡吗，争取让小木匠也给做个一模一样的[嘻嘻] ​​​,2014-2-26,0,[],1,"['1397358715', '2802763524', '2158682197', '3200280637', '5297844362', '2368534034', '1975082502', '2911523977', '1869994011', '1730884603', '3133749345']",:不知道要投资多少？当做我的中国梦吧[呵呵] $:转发微博 $:转发微博 $:太好了[鼓掌] $:转发微博 $:为仅存的几只鸡先留着 $:转发微博 $:转发微博 $:豪华鸡舍 $:转发微博 $:转发微博 ,0,[],
1068,#市集产品介绍#如果你喜欢吃土豆，一定要来@北京有机农夫市集 看看@快乐返乡青年 家的各种土豆，质感有面有脆，颜色有黄有红有紫。吃过他家的土豆后，我不由感慨，土豆还可以这么好吃[泪]。吃了他家的土豆，再也不会去买一般市场上的土豆了。他家产品的介绍可以参见博文 快乐返乡青年~产品简介 ​​​,2014-2-26,1,"['1893123994', '2435587595']",0,[],,0,[],
1069,#微博热度#【雾霾笼罩中国1/7国土 北京空气污染超世卫标准11倍】目前中国约七分之一的国土被雾霾笼罩，华北地区污染情况最严重。根据环保部公布的数据，目前中东部地区大部分省份都出现了灰霾，影响面积约143万平方公里，重霾面积约为81万平方公里。北京22日的空气污染程度超过世界卫生组织标准11倍。 ​​​,2014-2-26,0,[],2,"['2456612864', '5022381846', '206781533', '206781533', '206781533', '2428818273', '2428818273', '2428818273', '206781533', '1926815681']",:只要现在能挣钱不考虑结果。我们一点一滴的改变了我们自己的生活和环境，现在环境（雾霾）正在一点一滴的改变我们。很公平！不公平的一点是，制造雾霾最多的一些人，得利也最多，现在也许移民国外了。 $:中国的雾霾天气让美国的激光武器变成毫无用武之地！ $:在城市放鞭炮、在公共场所吸烟等行为均是损人不利己的制造污染的恶习！ $:你不说雾霾是放鞭炮放的了？[哈哈]  $:在城市放鞭炮、在公共场所吸烟等行为均是损人不利己的制造污染的恶习！  $:对不起，是对医文宅的言论提出的质疑！ $:做任何事均以德為基我一句說不出口您卻扣一頂無中生有之巨帽受之不起您應該清楚我的說不出口針對的不是您跟帖之說而是針對燃放鞭炮即霧霾之罪魁禍首之說我不認為燃放鞭炮會製造霧霾如集中燃放量過巨短時影響到空氣可采取減少而非斷然禁放更好，因鞭炮與其他造成空氣和環境污染 $:做任何事均應以德為基，我一句說不出口您卻扣我一頂無中生有之巨帽，受之不起。您應該清楚我的說不出口針對的不是您跟帖之說而是針對燃放鞭炮即霧霾之罪魁禍首之說。我不認為燃放鞭炮會製造霧霾如集中燃放量過巨短時影響到空氣可采取減少而非斷然禁放更好，因鞭炮與其他造成空氣和環境污染 $:在城市放鞭炮、在公共场所吸烟等行为均是损人不利己的制造污染的恶习！  $:只要现在能挣钱不考虑结果。我们一点一滴的改变了我们自己的生活和环境，现在环境（雾霾）正在一点一滴的改变我们。很公平！不公平的一点是， ,1,"['3092447722', '5022381846', '1526155492', '2427602241', '2841341015', '2816377007', '5048833030']",雾霾的原因是什么？事情是人做出来的，雾霾是结果。所以人的思维出了问题。只要现在能挣钱，我们是不考虑几年只后的结果的。我们一点一滴的改变了我们自己的生活和环境，现在环境（雾霾）正在一点一滴的改变我们。很公平！不公平的一点是，制造雾霾最多的一些人，得利也最多，现在也许移民国外了。$中国的雾霾天气让美国的激光武器变成毫无用武之地！$我感觉腐败是一个很重要的原因，同时，一些错误的决定也导致大量不合理建设的出现，北京及其周边省市，建筑和工业过度了。$:雾霾与腐败是孪生兄弟，雾霾的社会根源是官商勾结无视法律，治霾与治腐败须同步！$转发微博$转发微博$唉，生活在华北的我。。。。不过也不要过度悲观，那毕竟只是部分
1070,没回老家，让父亲帮我们加工了些燕麦仁，过俩天不知能不能拿到，如果拿到大家可以吃上有机燕麦仁了。 ​​​,2014-2-25,0,[],0,[],,0,[],
1071,这个筐子实在是太漂亮了，好想买一个带回去，后天有集，不知道能不能买到。 我在:广从公路 ​​​,2014-2-25,1,['3271733164'],1,['3261894964'],:转发微博 ,4,"['579922049', '10500916', '579922049']",:呵呵，去学习了。$[嘻嘻]肿么跑到广东去了$:当然可以啦！
1072,所在的农场开始配菜，马提，荷兰豆，葱 我在:G4京港澳高速 ​​​,2014-2-25,0,[],0,[],,0,[],
1073,香港冯志辉，开办农场20多年，分享在香港，内地开办农场的经验。 我在:G4京港澳高速 ​​​,2014-2-25,1,['2726815011'],0,[],,0,[],
1074,司氏康源养殖场燕郊直营店，@北京有机农夫市集 ，燕郊代购点！@沃翠源 石磨面粉、@八晌田有机农庄 的有机稻花香、@太平老农 的大面包和糖、横荣的手工醋、@宁夏刘红中 的生态枸杞、@快乐返乡青年 的土豆、我们市集卖的最火的@博扬有机 的山楂条，所有市集产品我们都可以代购！ ​​​,2014-2-25,0,[],0,[],,0,[],
1075,媳妇去广州了，孩子给他姥姥送去了。自己待的太没意思了，在家的时候孩子闹媳妇唠叨，这都不在我连饭都不想做。[泪] ​​​,2014-2-24,0,[],0,[],,0,[],
1076,@快乐返乡青年 的粉咯吱、@乐活村-乐活先生 的鸡蛋、@蒲公英农社 的青蒜、@悠然社 的蒿子杆、@鑫农夫有机庄园 的干辣椒、@八晌田有机农庄 的大米构成了美味的一餐，饭后还有@悠然社 美味的草莓，回归食物本来的味道[嘻嘻][嘻嘻]@北京有机农夫市集  ​​​,2014-2-24,0,[],0,[],,5,"['731109012', '1886384262', '1886384262', '1886384262', '1886384262', '1426054160', '1886384262', '1426054160']",:齐全。$:[嘻嘻][嘻嘻]不止一次看见了$:[嘻嘻]是，感觉市集带走了好多高端超市的顾客，比如华联，好多人都拿着华联的袋子去逛集[做鬼脸]$ 在西边也有个店，东西也不少$:我基本买够一周的，还给我爸他们带些鸡蛋、母鸡、他们爱吃的菜啥的$:得去现场是吧，那一次能买一周的吗$  买的，每个周末有集，每次场地不定，不过基本在东边。蔬菜大部分比超市的有机菜便宜，最主要是好吃。还有面包、饮料、干粮、干货等。我现在基本不在超市买吃的了$？还是分别买
